Year,suicide_rates,crimes,population,population_density,unemployment,mean_income_support,n_is_claimants,house_sales,bankruptcy,processing,productivity,road_casualties,ofsted,infant_mortality,childhood_tooth_decay,gp_access,dental_access,Core City,Other City,Large Town,Medium Town,Small Town,Village or smaller,gardens_perc,income_support_rate,house_sales_pp,bankruptcy_pp,no_rainy_days,inflation,previous_period_happiness_change,Year_no_outliers,suicide_rates_no_outliers,crimes_no_outliers,population_no_outliers,population_density_no_outliers,unemployment_no_outliers,mean_income_support_no_outliers,n_is_claimants_no_outliers,house_sales_no_outliers,bankruptcy_no_outliers,processing_no_outliers,productivity_no_outliers,road_casualties_no_outliers,ofsted_no_outliers,infant_mortality_no_outliers,childhood_tooth_decay_no_outliers,gp_access_no_outliers,dental_access_no_outliers,Core City_no_outliers,Other City_no_outliers,Large Town_no_outliers,Medium Town_no_outliers,Small Town_no_outliers,Village or smaller_no_outliers,gardens_perc_no_outliers,income_support_rate_no_outliers,house_sales_pp_no_outliers,bankruptcy_pp_no_outliers,no_rainy_days_no_outliers,inflation_no_outliers,previous_period_happiness_change_no_outliers
0.5,0.6014492753623188,0.7352885203258435,0.24850113706843086,0.341576663832932,0.6406825033830764,0.5589586523736599,0.9457073269738178,0.4068230277185501,0.775609756097561,0.5301204819277109,0.23107890499194886,0.4718964820056609,0.5103668261562997,0.554941045085183,0.3782397782397783,0.6737967914438503,,0.0,0.0,0.9702055900963729,0.0,0.0,0.02979440990362718,0.975363941769317,0.4469113476517514,0.79134062887997,0.5384615384615385,0.24742268041237114,0.6790612497826604,0.5154185022026428,0.5,0.48529411764705876,0.7001643532742052,0.1965913301222675,0.2536043734427911,0.6110757265345345,0.6890025575447577,0.9397196261682244,0.4995825215697189,0.788888888888889,0.6486486486486487,0.23685528292438662,0.46942615239887114,0.5157199471598414,0.5650068536695484,0.43710355053958316,0.6741573033707864,,,,0.9713092255170749,,,0.03479500587728614,0.9577464788732393,0.24176405559798422,0.621859440177909,0.4144037780401416,0.07666666666666694,1.0,0.4898989898989897
0.375,0.5362318840579711,0.6476766909925169,0.45338019433533183,0.40595111516569204,0.4201633830063289,0.4904287901990808,0.9347473107367567,0.43795309168443497,0.6390243902439025,0.4698795180722892,0.4194847020933978,0.4658309745248684,0.4625199362041466,0.4512195873272746,,0.5935828877005344,,0.9067486058250994,0.0,0.0,0.024999847321495863,0.07968048051258735,0.0,0.8488241881298992,0.44949398652856576,0.7888208588911358,0.5375150009296351,0.3587628865979377,0.0705469939115782,0.5418502202643171,0.33333333333333337,0.3529411764705882,0.48180331964841877,0.49032975175991106,0.336003981758698,0.366569202295901,0.5974424552429671,0.9271028037383178,0.5402170887837462,0.6333333333333334,0.5135135135135136,0.4712068102153225,0.46237064910630293,0.46420079260237773,0.44370529609054543,,0.5898876404494378,,0.9071990844313305,,,0.024641995220927665,0.09171257461167917,,0.6394366197183097,0.2467471349500221,0.6169127259514634,0.41289289404588736,0.25666666666666604,0.0,0.5202020202020202
0.875,0.5362318840579711,0.6752195912008249,0.3919268141409965,0.33612118613982483,0.661443030667047,0.4678407350689122,0.9530140044651918,0.35842217484008526,0.8390243902439025,0.4939759036144579,0.40539452495974265,,0.2600520439855619,0.470209986194909,0.4897435897435898,,,0.0,0.0,0.19443050743970586,0.36806783893074263,0.2846258327341916,0.2241760575531929,0.9350503919372901,0.4495241301533476,0.7881229897458132,0.539056422459159,0.7855670103092782,0.2570927969789797,0.5198237885462554,0.9999999999999999,0.3529411764705882,0.5504503985223929,0.40222304557243427,0.24662133567265893,0.6340945212716652,0.5672634271099746,0.9481308411214954,0.4364041191205121,0.8611111111111112,0.5675675675675675,0.4536805207811716,,0.24619342279079462,0.46591444173394003,0.5696515363703765,,,,,0.19419592812652375,0.3727190394850853,0.33002582351599347,0.262662957258246,0.856338028169014,0.24680529564588807,0.6155426964469202,0.4153533449407117,0.9466666666666661,0.30655946227646386,0.4949494949494951
0.375,0.6159420289855073,0.6941796422495224,0.2665391771759355,0.34136665552698664,0.6188748576161879,0.6316998468606433,0.9760503348893851,0.35074626865671643,0.7804878048780488,0.5180722891566266,0.18679549114331787,0.462596037201779,,0.5581543579192245,0.3862092862092862,,,0.04146984510600901,0.0,0.0,0.6957687117312528,0.25968626399867184,0.1074783038558717,0.8913773796192608,0.4492586212448079,0.7877643778067507,0.5386259040105195,0.3587628865979377,0.0705469939115782,0.5682819383259913,0.33333333333333337,0.5147058823529411,0.5977058476563194,0.22245276028158578,0.25333556179788036,0.5868959109286153,0.7861892583120215,0.9746495327102804,0.42638463679376565,0.7944444444444445,0.6216216216216217,0.1817726589884831,0.45860771401693323,,0.5687648017372241,0.4465771480352582,,,0.04020035750679021,,,0.705204593360674,0.3010257530718116,0.12586157509428622,0.7464788732394367,0.24629300878619437,0.6148386834661345,0.41466614193886914,0.25666666666666604,0.0,0.5505050505050508
0.625,0.5144927536231885,,0.23790572669009716,0.3332782605336424,0.6685155639249314,0.5761868300153135,0.9628577227521818,0.2812366737739872,0.7414634146341463,0.5060240963855422,0.40579710144927583,0.4452082490901737,,0.5717099335232647,0.3674982674982675,,,0.0,0.0,0.0,0.27183368101809346,0.436713995699025,0.36883024567950595,0.9473684210526316,0.4469317267844111,0.7799937882687018,0.5356423681031012,0.6742268041237117,0.9999999999999998,0.563876651982379,0.6666666666666666,0.3088235294117647,,0.18140051871063356,0.24298237717948598,0.6419363833355671,0.7120204603580564,0.95946261682243,0.3356526579460061,0.7500000000000001,0.5945945945945946,0.4541812719078619,0.4383819379115711,,0.5846179575855339,0.4243347886975863,,,,,,0.2750797899405286,0.5068760123255815,0.4322368543086683,0.8873239436619722,0.24180337616892456,0.5995837649671958,0.4099037564054222,0.7666666666666669,,0.5454545454545459
0.875,0.5289855072463768,0.6993275132881012,0.3089208186892702,0.3772576545856092,0.5882145371212291,0.5099540581929555,0.8863405723564035,0.3842217484008529,0.7317073170731707,0.4939759036144579,0.39492753623188415,,0.43381180223285476,0.4588157773764161,0.509009009009009,,,1.0,0.0,0.0,0.0,0.0,0.0,0.8163493840985443,0.44769854429613326,0.7886954171653604,0.5376730331172246,0.7855670103092782,0.2570927969789797,0.4801762114537445,0.9999999999999999,0.338235294117647,0.610536243386097,0.2832160059281215,0.29927621376879765,0.5529004533761943,0.6235294117647066,0.8713785046728972,0.470080712496521,0.7388888888888889,0.5675675675675675,0.4406609914872304,,0.43328929986789955,0.4525889900198927,0.5925529285773128,,,,,,,,,0.5577464788732394,0.2432829142273608,0.6166664636448905,0.41314514849408196,0.9466666666666661,0.30655946227646386,0.4494949494949497
0.5,0.6231884057971014,0.7091874080634133,0.29734339466611537,0.33469925513199394,0.6526693687786677,0.4877488514548238,0.9918814694540289,0.32686567164179103,0.7658536585365854,0.4939759036144579,0.4420289855072465,0.48160129397492907,,0.5558658788251046,,,,0.0,0.0,0.15547588005215124,0.0,0.18638100896841947,0.678483779430938,0.9675251959686451,0.44992251256028776,0.7872892419347701,0.5382606949186585,0.24742268041237114,0.6790612497826604,0.4933920704845816,0.5,0.5294117647058824,0.6351107424116488,0.2666172656539459,0.2448012571217466,0.6243664869429069,0.5938618925831209,0.992873831775701,0.39521291399944336,0.7777777777777779,0.5675675675675675,0.4992488733099646,0.48071495766698025,,0.5660884406003448,,,,,,0.15517410387032976,,0.21578540339494193,0.7952346847469647,0.9380281690140848,0.24757395562543863,0.6139059152421155,0.41408318716650067,0.07666666666666694,1.0,0.464646464646465
0.375,0.5652173913043479,0.6844814569119593,0.2507235890014472,0.33355176310504886,0.550637471076903,0.5601071975497702,0.970164400243556,0.4017057569296375,0.6341463414634146,0.4939759036144579,0.5434782608695657,0.4581479983825311,0.32444748234221904,0.5657263486126918,0.2558558558558558,,,0.0,0.0,0.4820886957947373,0.0,0.08403698759120991,0.4430456829014088,0.9641657334826428,0.4485618609101238,0.7907990314769976,0.5313797313797315,0.3587628865979377,0.0705469939115782,0.60352422907489,0.33333333333333337,0.4117647058823529,0.5735343882687094,0.1997776954427566,0.24333246179054996,0.5112358675847821,0.6905370843989778,0.967873831775701,0.49290286668522126,0.6277777777777779,0.5675675675675675,0.6254381572358538,0.4534336782690499,0.3155312323079825,0.5776201946804577,0.29162204464947683,,,,,0.482350327863675,,0.09677838042053,0.5192374525908952,0.9295774647887327,0.24494864273167022,0.6207961972667855,0.40309964206068094,0.25666666666666604,0.0,0.5909090909090913
0.5,0.6376811594202899,0.6747068209431586,0.23589001447178,0.3329892955148032,0.6836004295936834,0.5413476263399689,0.9824436776943374,0.40746268656716417,0.7414634146341463,0.48192771084337355,0.2882447665056359,0.476748887990295,,0.5213853817956201,0.545045045045045,0.5026737967914441,0.6275510204081629,0.0,0.0,0.0,0.0,0.4747106622086041,0.5770968274268741,0.9451287793952967,0.44870500972020694,0.7936947175964817,0.5353218210361068,0.24742268041237114,0.6790612497826604,0.356828193832599,0.5,0.5588235294117647,0.5491723856749431,0.17851055946646907,0.2426125005611011,0.6586621351296604,0.6654731457800515,0.9820093457943925,0.5004174784302811,0.7500000000000001,0.5405405405405406,0.30796194291437096,0.4750705550329257,,0.5257637277956239,0.6353900650794959,0.4943820224719103,0.7312499999999993,,,,,0.5510590540255971,0.6763817100485718,0.8816901408450704,0.245224841578593,0.6264808953884584,0.40939209213791766,0.07666666666666694,1.0,0.3080808080808082
0.75,0.5289855072463768,0.7088322972649987,0.24157535662600785,0.3344205220387555,0.8116917978158734,0.4709035222052062,0.9874162776537447,0.3953091684434968,0.8731707317073171,0.5120481927710844,0.42190016103059597,0.4666397088556407,,0.5299129563004854,0.41725571725571725,0.5454545454545455,,0.0,0.0,0.38010417692838155,0.5091093227402363,0.0,0.1664429612846025,0.9193729003359463,0.44942188119388254,0.7912784824334942,0.545253863134658,0.1999999999999998,0.35942235908331255,0.356828193832599,0.8333333333333334,0.338235294117647,0.634225675160074,0.1866617265653946,0.24444447741750008,0.8006868955017822,0.5713554987212277,0.9877336448598131,0.48455329807959924,0.9000000000000001,0.6081081081081081,0.4742113169754628,0.4633113828786454,,0.5357366696744925,0.48348298871406215,0.5393258426966292,,,,0.38018988534518583,0.5158198358396362,,0.19498412783850363,0.8169014084507042,0.2466080111229717,0.6217374366965329,0.42524583584186226,0.0,0.4747224282497903,0.3080808080808082
0.25,0.6739130434782609,0.695487498262317,0.3920818689270209,0.46923537871168,0.48608759051729455,0.20137825421133204,0.8568094174954334,0.43134328358208956,0.7609756097560976,0.4939759036144579,0.377616747181965,0.4678528103517992,0.3001443001443001,0.4442430800619403,0.33880803880803884,,,1.0,0.0,0.0,0.0,0.0,0.0,0.8611422172452408,0.4484632077308267,0.7889843100712721,0.5383243799291348,1.0,0.1561784612973196,0.60352422907489,0.16666666666666666,0.6323529411764706,0.6009655078296163,0.40244535012967764,0.4170081444473255,0.43966444598340615,0.2112531969309468,0.8373831775700935,0.5315892012246034,0.7722222222222223,0.5675675675675675,0.4191286930395593,0.464722483537159,0.28936277285022327,0.43554631707077984,0.390229837713156,,,,,,,,,0.6704225352112674,0.24475829609622635,0.6172336069373041,0.4141848425787369,,0.14072220422044313,0.5909090909090913
0.75,,,0.23935290469299153,0.33548488099747015,0.7282489294313103,0.45405819295558913,0.9937081388268724,,,,0.4194847020933978,,,,,,,0.0,0.0,0.0,0.28502329250626174,0.47245456578851813,0.3252425114593327,0.9249720044792833,0.4499331284648133,,,0.1999999999999998,0.35942235908331255,0.44933920704845803,0.8333333333333334,,,0.18347536124490552,0.24580686202024052,0.7081673639239543,0.5488491048593352,0.9949766355140187,,,,0.4712068102153225,,,,,,,,,,0.28846197975153065,0.5484356343584328,0.38114022135906683,0.8309859154929577,0.2475944385102583,,,0.0,0.4747224282497903,0.41414141414141425
0.125,,,0.22591482323754392,0.3330788695200762,0.788265673433115,0.26722817764165363,0.883397605033489,,,,0.33896940418679555,,,,,,,0.0,0.0,0.0,0.3533078956607677,0.4381524745606813,0.29498140232054626,0.9664053751399777,0.42255336961071577,,,0.0,0.35354277339529155,0.5550660792951542,0.0,,,0.16420896628380882,0.24272715572004958,0.7747125480645877,0.29923273657289046,0.8679906542056075,,,,0.3710565848773156,,,,,,,,,,0.35774358985826255,0.5085486951519322,0.34566600334851527,0.9352112676056341,0.19476649100490645,,,,0.4650602294906102,0.5353535353535355
0.875,0.6086956521739131,0.5870878892038122,0.3107814761215629,0.33645569144437776,0.6607574345266196,0.5168453292496167,0.980008118530546,0.35522388059701493,0.6975609756097562,0.4578313253012049,0.42713365539452547,,,0.6061140999535606,0.38433818433818434,0.1871657754010691,0.8469387755102042,0.0,0.0,0.0,0.6672740265170543,0.13111800953176297,0.2888647337946028,0.8958566629339306,0.4496847530347426,0.7880410108958837,0.5370879120879122,0.7855670103092782,0.2570927969789797,0.6079295154185022,0.9999999999999999,0.5,0.3307936502304465,0.2858836606150426,0.24704950407649162,0.6333343480538466,0.6327365728900258,0.9792056074766355,0.4322293348177011,0.7000000000000001,0.4864864864864865,0.48072108162243377,,,0.624853402260278,0.4443529121014911,0.1629213483146063,1.0,,,,0.676293864149035,0.1515248344326047,0.338495610756742,0.7577464788732395,0.24711520988551702,0.6153817587641117,0.41221116545791864,0.9466666666666661,0.30655946227646386,0.5959595959595961
0.0,,,,,0.6082988647198222,,,,,,,,,0.3897469896585937,0.3534996534996535,,,0.02392440691596301,0.0,0.28294273077144005,0.0,0.46754896104492377,0.27660979952897924,0.8745800671892496,,,,0.8185567010309281,0.0,,,,,,,0.5751694934685558,,,,,,,,,0.3718135004406735,0.40769420874866136,,,0.022620043202690964,,0.2828608353534222,,0.5427313303007233,0.32412950778775007,0.7042253521126762,,,,1.0,,
0.125,,,0.2538246847219351,0.3332831509496196,,0.22358346094946369,0.7491374061294906,,,,0.419887278582931,,,,,,,,,,,,,0.9328107502799552,0.4367936375052323,,,0.0,0.35354277339529155,0.5154185022026432,0.0,,,0.20422378658762505,0.2429886369355333,,0.24092071611253235,0.7134345794392523,,,,0.4717075613420128,,,,,,,,,,,,,0.8507042253521127,0.22224241322914778,,,,0.4650602294906102,0.48989898989899017
1.0,,,0.23526979532768244,0.3333596199914426,,,,,,,,,,,,,,,,,,,,,,,,0.6144329896907219,0.188636651321465,0.488986784140969,,,,0.17762134123749537,0.24308651767803371,,,,,,,,,,,,,,,,,,,,,,,,0.6700000000000002,0.19406226932324305,0.4595959595959596
0.375,0.5217391304347826,0.713062568954847,0.18012197643167252,0.30729511483828104,0.38455999820297354,0.5068912710566609,0.9665110614978689,0.3599147121535181,0.6195121951219512,0.6265060240963856,0.48953301127214155,0.47149211484027476,0.4884939621781726,0.6582590873361609,0.1623007623007623,0.6844919786096254,0.47959183673469397,0.0,0.0,0.9943029562843492,0.0,0.0020644500196168904,0.003857897194583138,0.9395296752519597,0.45137644002402316,0.7881125644804716,0.5451505016722409,0.3587628865979377,0.0705469939115782,0.5066079295154183,0.33333333333333337,0.32352941176470584,0.6447690744446475,0.09855502037791775,0.20972382531943518,0.3270929888295747,0.6194373401534526,0.9636682242990654,0.43835235179515725,0.6111111111111112,0.8648648648648649,0.5583375062593883,0.4689557855126999,0.492168333647858,0.685836619486268,0.1804102479611171,0.685393258426966,0.5499999999999998,,,0.9954481597461001,,0.0014595964722399863,0.004390386467788616,0.8676056338028169,0.2503792397822532,0.6155222299723578,0.42508084800574913,0.25666666666666604,0.0,0.47979797979797983
0.875,0.5942028985507247,0.6719014729902549,0.24452139756047137,0.34631009930730366,0.666053340067111,0.4245788667687592,0.9768621879439822,0.31257995735607674,0.7658536585365854,0.5060240963855422,0.3836553945249609,,,0.32607058690227697,0.34379764379764377,,,0.12590240844472303,0.0,0.32679824472710367,0.5973782853723654,0.0,0.015227194596671455,0.9316909294512878,0.4487159283973112,0.7844798936523762,0.5378582202111615,0.7855670103092782,0.2570927969789797,0.49779735682819387,0.9999999999999999,0.47058823529411764,0.5421804225651964,0.19088551315301963,0.25966319368905166,0.6392063262033577,0.5094629156010234,0.9755841121495327,0.37656554411355414,0.7777777777777779,0.5945945945945946,0.42663995993991083,,,0.2973443693434469,0.3961611335365351,,,0.12480075248794674,,0.3267920002242152,0.6053775922165407,,0.017718283102996103,0.847887323943662,0.24524590864875848,0.6083907121969405,0.41344074820010646,0.9466666666666661,0.30655946227646386,0.46969696969696995
0.75,0.5797101449275363,0.7033894355699175,0.24715732892288608,0.334646130642119,0.6144622931555743,0.4697549770290964,0.9867059062309722,0.40341151385927504,0.8439024390243903,0.5060240963855422,0.38003220611916255,0.5062676910634855,,0.5567334467664385,0.3886347886347886,0.2887700534759353,,0.10887731064064884,0.0,0.000951496688944989,0.3175470243060683,0.37109027761452157,0.2767474159958871,0.8913773796192608,0.44948214073863496,0.7912474697120759,0.5423008364184836,0.1999999999999998,0.35942235908331255,0.49779735682819387,0.8333333333333334,0.4411764705882353,0.6206600537746517,0.19466469062615785,0.2447332575183783,0.5820033610336207,0.5698209718670084,0.9869158878504672,0.49512941831338714,0.8666666666666667,0.5945945945945946,0.4221331997996989,0.5094073377234243,,0.5671030555591419,0.4494604168382898,0.26966292134831404,,0.10774181288144212,,0.0003831654047697815,0.32146058268214495,0.4305678585061741,0.3242908315689288,0.7464788732394367,0.24672427905958283,0.6216765537306588,0.42053214974945646,0.0,0.4747224282497903,0.46969696969696995
0.375,0.5144927536231885,0.6931755272829542,0.5134897663841224,0.3513191236493118,0.5144381815068375,0.5421133231240423,0.9317028617820174,0.494456289978678,0.5317073170731708,0.5060240963855422,0.38043478260869573,0.4561261625556003,0.4363636363636363,0.5607975827267755,0.07276507276507277,,,0.9210060755199645,0.0,0.0,0.0,0.06947181273935238,0.017103909465020578,0.8812989921612542,0.4495729390906548,0.7890744113476861,0.5371153173043268,0.3587628865979377,0.0705469939115782,0.5726872246696035,0.33333333333333337,0.3088235294117647,0.5952032223413659,0.5765098184512782,0.2660747690156171,0.471098928631085,0.6664961636828646,0.9235981308411215,0.6139716114667408,0.5111111111111112,0.5945945945945946,0.4226339509263892,0.45108184383819383,0.4360369881109643,0.57185603563538,0.07397643957492384,,,0.9214848945491478,,,,0.07984179658401361,0.019918301353422006,0.7211267605633804,0.24689947017794286,0.6174104902511911,0.41225491026617445,0.25666666666666604,0.0,0.5555555555555557
0.25,0.5652173913043479,,0.28762662807525324,0.3350544476543994,0.558851650324299,0.4728177641653904,0.9783844124213518,0.48294243070362475,0.7219512195121951,0.4759036144578314,0.5438808373590984,0.4646178730287099,,0.5279319172600089,0.323007623007623,,,0.0,0.0,0.0,0.23186066317491835,0.3328372083483336,0.4969735707244949,0.9193729003359463,0.4495417987203253,0.79178647094431,0.537202380952381,1.0,0.1561784612973196,0.6123348017621144,0.16666666666666666,0.4117647058823529,,0.25268618006669136,0.2452559052642474,0.5203435604407242,0.5739130434782616,0.9773364485981308,0.5989423879766211,0.7277777777777779,0.5270270270270271,0.6259389083625434,0.4609595484477893,,0.5334198576432203,0.37144740093912176,,,,,,0.23452313574523292,0.38608666818608417,0.5824555468355875,0.8169014084507042,0.24683938630876667,0.6227346999405823,0.4123938831731039,,0.14072220422044313,0.6010101010101011
0.625,0.572463768115942,0.6822919731457624,0.2584246433739921,0.33407369960077776,0.5222662912591653,0.43759571209800846,0.9917799878222042,0.2835820895522388,0.7414634146341463,0.4939759036144579,0.4287439613526572,0.441164577436312,,0.7037455692223255,0.40367290367290365,,,0.0,0.0,0.002558110933464518,0.4686296017570537,0.0,0.5800434550895749,0.8779395296752519,0.44986300604342433,0.7842627445007724,0.5370790954873113,0.6742268041237117,0.9999999999999998,0.43171806167400906,0.6666666666666666,0.4264705882352941,0.5680773861500266,0.2108188217858466,0.2440005430234529,0.4797785565183639,0.526854219948849,0.9927570093457944,0.3387141664347342,0.7500000000000001,0.5675675675675675,0.4827240861291935,0.43367826904985896,,0.7390327586541073,0.46733668341708545,,,,,0.001992551064486511,0.4747490802545085,,0.6798359559462741,0.7126760563380283,0.24745914062046218,0.6079644134465549,0.41219709220642814,0.7666666666666669,,0.3939393939393945
0.25,0.5797101449275363,,0.24741575356626008,0.3334025024423072,0.5710294422157485,0.514931087289433,0.9867059062309722,0.38336886993603414,0.8097560975609757,0.4939759036144579,0.36151368760064484,0.47027901334411626,,0.5170124163738746,0.4864864864864865,0.48663101604278036,,0.0,0.0,0.0,0.0,0.5070114331333743,0.5483211971575029,0.9193729003359463,0.44948653057964433,0.7898125411750614,0.5403642294101659,1.0,0.1561784612973196,0.5991189427312773,0.16666666666666666,0.4411764705882353,,0.19503519822156354,0.24314140742205043,0.5338460157525026,0.6301790281329928,0.9869158878504672,0.46896743668243807,0.8277777777777778,0.5675675675675675,0.3990986479719583,0.46754468485418627,,0.5206495737106036,0.5657797182634484,0.47752808988764,,,,,,0.5886188307063221,0.6426488757071391,0.8169014084507042,0.24673274904982767,0.6188595579574586,0.41744089511516425,,0.14072220422044313,0.5858585858585859
0.75,0.5507246376811594,0.6947380299581692,0.2952759975191234,0.34538045107465853,0.5624286342954201,0.4785604900459419,0.9161761721128476,0.44733475479744134,0.7609756097560976,,0.408212560386474,,,,,,,0.967277877986433,0.0,0.0,0.009010663582102434,0.0,0.024696515320858283,0.8689809630459127,0.4480373629357971,0.7904757577134548,0.5381521963291401,0.1999999999999998,0.35942235908331255,0.5198237885462554,0.8333333333333334,0.38235294117647056,0.5990975560380742,0.26365320489070027,0.2584732394656663,0.5243096379243543,0.5815856777493617,0.9057242990654205,0.5524631227386585,0.7722222222222223,,0.4571857786680022,,,,,,,0.9678486742374327,,,0.008419357282312733,,0.028818892345077195,0.6901408450704223,0.24393664873997564,0.6201615588147681,0.4139099993352978,0.0,0.4747224282497903,0.4949494949494951
0.375,0.5579710144927537,0.7250033249962123,0.27191440975811454,0.34159722603265175,0.5859168626845359,0.5206738131699846,0.9347473107367567,0.42388059701492536,0.6292682926829268,0.4759036144578314,0.40539452495974265,0.4718964820056609,0.5188729399255714,0.522872578535588,0.13575883575883585,,0.36224489795918396,0.0,0.6223478091941437,0.0014481747699698,0.1222971425471802,0.2620914798901259,0.03378838987690515,0.942889137737962,0.44785636088482467,0.790596479791395,0.5340236686390534,0.3587628865979377,0.0705469939115782,0.5903083700440528,0.33333333333333337,0.39705882352941174,0.6745298482043852,0.23015931826602445,0.25363069315764597,0.5503528448541396,0.6378516624040927,0.9271028037383178,0.5218480378513777,0.6222222222222222,0.5270270270270271,0.4536805207811716,0.46942615239887114,0.5248789079700571,0.5275029945287003,0.1488590493450862,,0.40625,,0.6230564691030763,0.0008807002572234305,0.1233599046889368,0.30382257089273446,0.039477032423373325,0.876056338028169,0.24358741385817528,0.6203985556926733,0.4073199527744982,0.25666666666666604,0.0,0.5757575757575759
0.375,,,0.24555509613396734,0.3363124130010011,0.6416447414369618,0.5570444104134763,0.9831540491171098,,,,0.42834138486312456,,,,,,,0.0,0.0,0.0,0.28502329250626174,0.47245456578851813,0.3252425114593327,0.9249720044792833,0.4492042932623581,,,0.3587628865979377,0.0705469939115782,0.5462555066079297,0.33333333333333337,,,0.19236754353464247,0.24686610697764383,0.6121426339375919,0.6864450127877246,0.9828271028037383,,,,0.4822233350025039,,,,,,,,,,0.28846197975153065,0.5484356343584328,0.38114022135906683,0.8309859154929577,0.24618818551801935,,,0.25666666666666604,0.0,0.5252525252525256
0.875,0.7318840579710145,0.6916925983918997,0.3309902832334091,0.34064953798872233,0.724381602429657,0.49540581929555844,0.9461132535011163,0.3281449893390192,0.7219512195121951,0.4156626506024097,0.4569243156199681,,,0.5734381040529537,0.3832986832986833,0.5240641711229944,0.42346938775510246,0.0,0.0,0.7040694403514882,0.0,0.10368287273548218,0.2035631044552201,0.9126539753639418,0.44916107514457293,0.7875649277545285,0.5376863173473344,0.7855670103092782,0.2570927969789797,0.44933920704845803,0.9999999999999999,0.75,0.5915072159012742,0.3148573545757688,0.2524176478887738,0.7038793607718787,0.6040920716112533,0.9401869158878504,0.39688282772056777,0.7277777777777779,0.3918918918918919,0.5177766649974961,,,0.5866390415689725,0.4431172254716204,0.5168539325842694,0.4812500000000002,,,0.7047139899820304,,0.11962288343355804,0.23849899192950905,0.8,0.2461047982073494,0.6144471308977789,0.4131663530739031,0.9466666666666661,0.30655946227646386,0.41414141414141425
0.25,0.5434782608695653,0.6684458276586629,0.2362518089725036,0.3333878348344083,0.5110446318038446,0.4873660030627868,0.983661457276233,0.4215351812366738,0.6487804878048781,0.48795180722891573,0.341787439613527,0.4666397088556407,,0.6363242390232282,,,,0.0,0.17179740794746556,0.0,0.0,0.5657676619998678,0.3241799141420837,0.9630459126539754,0.4488596543682354,0.795181598062954,0.5270329670329671,1.0,0.1561784612973196,0.7092511013215858,0.16666666666666666,0.3676470588235294,0.5335676782338381,0.17902927010003705,0.24312263281316793,0.4673362388412279,0.593350383631714,0.983411214953271,0.5187865293626496,0.6444444444444445,0.5540540540540541,0.37456184276414617,0.4633113828786454,,0.660183959726817,,,,,0.17158754761035405,,,0.6569413744612982,0.3798945694328059,0.926760563380282,0.24552322110017916,0.629399881164587,0.3961612413560465,,0.14072220422044313,0.712121212121212
0.0,0.6304347826086957,0.6428168542955203,0.42216249741575357,0.3392847095749463,0.7194005716317243,0.4341500765696781,0.9370813882687234,0.42046908315565035,0.624390243902439,,0.452495974235105,,0.45701029433086837,0.6423497528123185,,,,0.0,0.02954789074235401,0.0,0.2999678855017957,0.31782499516740537,0.4201378805966939,0.9283314669652856,0.4494417079039,0.7887496618328446,0.5372532205569956,0.8185567010309281,0.0,,,0.5441176470588235,0.46969081186854705,0.44557243423490184,0.25067066093377444,0.6983565084883787,0.5222506393861897,0.9297897196261682,0.5173949345950459,0.6166666666666667,,0.5122684026039057,,0.4582682838957607,0.6672307581774942,,,,,0.029048031636666607,,0.3036247751298334,0.36863026208753186,0.4923833022894942,0.8394366197183099,0.2466462658205965,0.6167729546617459,0.41247503446642025,1.0,,
1.0,0.4565217391304348,,0.2363034939011784,0.33309727007938544,0.7954920284611255,0.6186830015313936,0.9819362695352142,0.3,0.7707317073170732,0.5120481927710844,,,,,,,,0.0,0.0,0.0,0.32276762200848613,0.146766879739245,0.5817682393069518,0.9552071668533035,0.44868038338109495,0.781399391568883,0.5380232303309227,0.6144329896907219,0.188636651321465,0.37885462555066096,,0.19117647058823528,,0.17910337161911818,0.24275070852474903,0.7827249641661691,0.7687979539641951,0.9814252336448598,0.3601447258558308,0.7833333333333334,0.6081081081081081,,,,,,,,,,,0.32675740506719453,0.16972155399906988,0.6818578703139123,0.9070422535211271,0.24517732622402805,0.6023431905784847,0.4137041409768682,0.6700000000000002,0.19406226932324305,0.3333333333333338
0.25,0.5289855072463768,0.6618095168416092,0.22560471366549514,0.3330169386869389,0.6220847929554794,0.49387442572741175,0.9874162776537447,0.39019189765458423,0.7268292682926829,0.48192771084337355,0.485104669887279,0.4921148402749695,,0.7083557240881204,,,,0.0,0.0,0.0,0.6055041881822224,0.0,0.460690278705924,0.9540873460246362,0.4482262452909167,0.7966101694915254,0.5277777777777779,1.0,0.1561784612973196,0.5286343612334798,0.16666666666666666,0.338235294117647,0.5170275408973537,0.16376435716932197,0.24264788395481438,0.5904550133388735,0.6020460358056271,0.9877336448598131,0.47787364319510156,0.7333333333333334,0.5405405405405406,0.5528292438657987,0.4929444967074318,,0.7444243042223021,,,,,,,0.6136221393652426,,0.5399216990078637,0.9042253521126764,0.24430108829527333,0.6322043969102793,0.39735012462285185,,0.14072220422044313,0.505050505050505
